|,ITEM_ID,COUNTRY,lat,lon,SEVERITY_CODE,MONTH,YEAR,dummy_date,baa,Confusion matrix,Cases
16341,16341,United States,26.328,-80.0656,1,8,2011,1-8-2011,1,TN,2
16342,16342,United States,26.2638,-80.0642,0,8,2011,1-8-2011,1,TN,2
16343,16343,United States,26.3025,-80.0605,0,8,2011,1-8-2011,1,TN,2
16344,16344,United States,26.3607,-80.0549,0,8,2011,1-8-2011,1,TN,2
16345,16345,United States,24.701,-80.967,3,8,2011,1-8-2011,2,FN,4
16346,16346,United States,24.61839,-81.12547,2,9,2011,1-9-2011,2,FN,4
16347,16347,United States,24.62382,-81.11757,2,9,2011,1-9-2011,2,FN,4
16348,16348,United States,24.62563,-81.10767,2,9,2011,1-9-2011,2,FN,4
16349,16349,United States,26.12914,-80.09473,1,9,2011,1-9-2011,2,TN,2
16350,16350,United States,26.16872,-80.09611,0,9,2011,1-9-2011,2,TN,2
16351,16351,United States,26.13998,-80.09665,2,9,2011,1-9-2011,2,FN,4
16352,16352,United States,24.62563,-81.11165,2,9,2011,1-9-2011,2,FN,4
16353,16353,United States,26.11108,-80.09487,2,9,2011,1-9-2011,2,FN,4
16354,16354,United States,26.19947,-80.08018,2,9,2011,1-9-2011,2,FN,4
16355,16355,United States,24.66539,-81.07215,2,9,2011,1-9-2011,3,TP,1
16356,16356,United States,24.6397,-81.06755,2,9,2011,1-9-2011,2,FN,4
16357,16357,United States,24.63287,-81.08794,2,9,2011,1-9-2011,2,FN,4
16358,16358,United States,24.63107,-81.08201,2,9,2011,1-9-2011,2,FN,4
16359,16359,United States,24.66628,-81.07409,2,9,2011,1-9-2011,3,TP,1
16360,16360,United States,24.63287,-81.08991,2,9,2011,1-9-2011,2,FN,4
16361,16361,Indonesia,1.79139,125.121,0,9,2011,1-9-2011,1,TN,2
16362,16362,Indonesia,1.739,125.144,0,9,2011,1-9-2011,1,TN,2
16363,16363,Indonesia,1.739,125.44,0,9,2011,1-9-2011,0,TN,2
16364,16364,Indonesia,1.769,125.046,0,9,2011,1-9-2011,1,TN,2
16365,16365,United States,20.78106232,-156.6250076,1,9,2011,1-9-2011,0,TN,2
16366,16366,Indonesia,1.774,125.04,0,9,2011,1-9-2011,1,TN,2
16367,16367,Indonesia,1.774,125.048,0,9,2011,1-9-2011,1,TN,2
16368,16368,United States,20.638502,-156.451854,1,9,2011,1-9-2011,0,TN,2
16369,16369,United States,24.76993,-80.72798,2,9,2011,1-9-2011,2,FN,4
16370,16370,United States,24.77717,-80.73984,2,9,2011,1-9-2011,2,FN,4
16371,16371,United States,24.75736,-80.77153,1,9,2011,1-9-2011,2,TN,2
16372,16372,United States,24.77536,-80.73391,1,9,2011,1-9-2011,2,TN,2
16373,16373,United States,20.638502,-156.451854,0,9,2011,1-9-2011,0,TN,2
16374,16374,United States,24.57904,-81.49724,2,9,2011,1-9-2011,3,TP,1
16375,16375,United States,24.56005,-81.50123,2,9,2011,1-9-2011,3,TP,1
16376,16376,Indonesia,1.735,125.151,0,9,2011,1-9-2011,1,TN,2
16377,16377,Indonesia,1.737,125.151,0,9,2011,1-9-2011,1,TN,2
16378,16378,United States,25.02316,-80.40788,2,9,2011,1-9-2011,2,FN,4
16379,16379,United States,24.48159,-81.95837,1,9,2011,1-9-2011,3,FP,3
16380,16380,United States,25.03769,-80.41555,1,9,2011,1-9-2011,2,TN,2
16381,16381,United States,20.78963333,-156.5101167,0,9,2011,1-9-2011,0,TN,2
16382,16382,United States,25.02686,-80.40218,2,9,2011,1-9-2011,2,FN,4
16383,16383,United States,24.99493,-80.44607,2,9,2011,1-9-2011,2,FN,4
16384,16384,United States,24.98623,-80.44947,2,9,2011,1-9-2011,2,FN,4
16385,16385,United States,24.44963,-81.9081,2,9,2011,1-9-2011,3,TP,1
16386,16386,United States,24.48025,-81.95806,2,9,2011,1-9-2011,3,TP,1
16387,16387,United States,24.44571,-81.92805,2,9,2011,1-9-2011,3,TP,1
16388,16388,United States,26.31494,-80.06524,2,9,2011,1-9-2011,2,FN,4
16389,16389,United States,26.36367,-80.06084,2,9,2011,1-9-2011,2,FN,4
16390,16390,United States,24.7122,-80.87849,2,9,2011,1-9-2011,2,FN,4
16391,16391,United States,26.36186,-80.06086,1,9,2011,1-9-2011,2,TN,2
16392,16392,United States,24.70398,-80.90038,1,9,2011,1-9-2011,2,TN,2
16393,16393,United States,24.71672,-80.93685,2,9,2011,1-9-2011,2,FN,4
16394,16394,United States,26.29694,-80.0734,2,9,2011,1-9-2011,2,FN,4
16395,16395,United States,26.23196,-80.07792,2,9,2011,1-9-2011,2,FN,4
16396,16396,United States,27.10658,-80.12203,2,9,2011,1-9-2011,1,FN,4
16397,16397,United States,27.12122,-80.1275,3,9,2011,1-9-2011,1,FN,4
16398,16398,United States,24.71838,-80.93071,2,9,2011,1-9-2011,2,FN,4
16399,16399,United States,20.92436667,-156.4261833,1,9,2011,1-9-2011,0,TN,2
16400,16400,United States,20.92178333,-156.4261833,0,9,2011,1-9-2011,0,TN,2
16401,16401,United States,24.72139,-80.92782,2,9,2011,1-9-2011,2,FN,4
16402,16402,United States,24.69762,-81.03686,1,9,2011,1-9-2011,2,TN,2
16403,16403,United States,24.7245,-80.9329,1,9,2011,1-9-2011,2,TN,2
16404,16404,United States,24.71288,-80.94646,1,9,2011,1-9-2011,2,TN,2
16405,16405,United States,25.0399,-80.34102,2,9,2011,1-9-2011,2,FN,4
16406,16406,United States,25.05017,-80.37052,1,9,2011,1-9-2011,2,TN,2
16407,16407,United States,25.0105,-80.37344,2,9,2011,1-9-2011,2,FN,4
16408,16408,United States,25.05526,-80.34685,2,9,2011,1-9-2011,2,FN,4
16409,16409,United States,25.00548,-80.39031,2,9,2011,1-9-2011,2,FN,4
16410,16410,United States,25.02943,-80.35477,2,9,2011,1-9-2011,2,FN,4
16411,16411,United States,25.01808,-80.36668,2,9,2011,1-9-2011,2,FN,4
16412,16412,United States,25.02197,-80.36337,2,9,2011,1-9-2011,2,FN,4
16413,16413,United States,24.9505,-80.46001,2,9,2011,1-9-2011,2,FN,4
16414,16414,United States,21.0157,-156.6393,1,9,2011,1-9-2011,0,TN,2
16415,16415,United States,24.98773,-80.46426,2,9,2011,1-9-2011,2,FN,4
16416,16416,United States,24.90694,-80.53766,2,9,2011,1-9-2011,2,FN,4
16417,16417,United States,24.95363,-80.47401,1,9,2011,1-9-2011,2,TN,2
16418,16418,United States,24.89677,-80.55347,1,9,2011,1-9-2011,2,TN,2
16419,16419,United States,24.89373,-80.55592,1,9,2011,1-9-2011,2,TN,2
16420,16420,United States,24.98034,-80.44687,2,9,2011,1-9-2011,2,FN,4
16421,16421,United States,24.96765,-80.54304,0,9,2011,1-9-2011,2,TN,2
16422,16422,United States,24.9766,-80.53337,0,9,2011,1-9-2011,2,TN,2
16423,16423,United States,24.65777,-81.03062,2,9,2011,1-9-2011,2,FN,4
16424,16424,U.S. Virgin Islands,18.31417,-64.76408,2,9,2011,1-9-2011,1,FN,4
16425,16425,United States,25.99561,-80.11174,2,9,2011,1-9-2011,2,FN,4
16426,16426,United States,24.69707,-81.03779,2,9,2011,1-9-2011,2,FN,4
16427,16427,United States,24.69584,-81.0517,1,9,2011,1-9-2011,3,FP,3
16428,16428,United States,24.68785,-81.03769,2,9,2011,1-9-2011,2,FN,4
16429,16429,United States,26.02778,-80.09858,2,9,2011,1-9-2011,2,FN,4
16430,16430,United States,26.00268,-80.11285,0,9,2011,1-9-2011,2,TN,2
16431,16431,United States,26.02627,-80.10552,0,9,2011,1-9-2011,2,TN,2
16432,16432,United States,26.03385,-80.1055,2,9,2011,1-9-2011,2,FN,4
16433,16433,United States,24.68979,-81.03056,2,9,2011,1-9-2011,2,FN,4
16434,16434,United States,25.98839,-80.1118,3,9,2011,1-9-2011,2,FN,4
16435,16435,United States,26.08218,-80.0931,2,9,2011,1-9-2011,2,FN,4
16436,16436,United States,26.08397,-80.09108,2,9,2011,1-9-2011,2,FN,4
16437,16437,United States,24.88513,-80.56339,2,9,2011,1-9-2011,2,FN,4
16438,16438,United States,24.87639,-80.58398,2,9,2011,1-9-2011,2,FN,4
16439,16439,United States,24.90424,-80.61796,1,9,2011,1-9-2011,2,TN,2
16440,16440,United States,24.8455,-80.62037,1,9,2011,1-9-2011,2,TN,2
16441,16441,United States,24.90685,-80.61304,1,9,2011,1-9-2011,2,TN,2
16442,16442,United States,24.87207,-80.57879,1,9,2011,1-9-2011,2,TN,2
16443,16443,United States,24.88697,-80.5713,1,9,2011,1-9-2011,2,TN,2
16444,16444,United States,20.95759,-156.68912,0,9,2011,1-9-2011,0,TN,2
16445,16445,United States,24.87792,-80.56737,2,9,2011,1-9-2011,2,FN,4
16446,16446,United States,20.59223609,-156.4199428,0,9,2011,1-9-2011,0,TN,2
16447,16447,United States,20.6314833,-156.4965833,1,9,2011,1-9-2011,0,TN,2
16448,16448,United States,24.47509,-81.88631,2,9,2011,1-9-2011,3,TP,1
16449,16449,United States,24.47856,-81.89507,2,9,2011,1-9-2011,3,TP,1
16450,16450,United States,24.46045,-81.90416,2,9,2011,1-9-2011,3,TP,1
16451,16451,United States,25.87278,-80.10668,2,9,2011,1-9-2011,2,FN,4
16452,16452,United States,24.58011,-81.28764,2,9,2011,1-9-2011,3,TP,1
16453,16453,United States,26.29872,-80.06938,2,9,2011,1-9-2011,2,FN,4
16454,16454,United States,20.85615,-156.6672167,1,9,2011,1-9-2011,0,TN,2
16455,16455,United States,25.87451,-80.0995,0,9,2011,1-9-2011,2,TN,2
16456,16456,United States,24.57276,-81.33144,2,9,2011,1-9-2011,3,TP,1
16457,16457,United States,24.63347,-82.87334,2,9,2011,1-9-2011,3,TP,1
16458,16458,United States,24.64933,-82.89318,3,9,2011,1-9-2011,3,TP,1
16459,16459,United States,25.86195,-80.10676,2,9,2011,1-9-2011,2,FN,4
16460,16460,United States,25.87641,-80.10865,1,9,2011,1-9-2011,2,TN,2
16461,16461,United States,25.85294,-80.11052,1,9,2011,1-9-2011,2,TN,2
16462,16462,United States,24.45044,-81.89094,1,9,2011,1-9-2011,3,FP,3
16463,16463,United States,24.45154,-81.8791,2,9,2011,1-9-2011,3,TP,1
16464,16464,United States,24.66968,-82.90912,2,9,2011,1-9-2011,2,FN,4
16465,16465,United States,24.46563,-81.87922,2,9,2011,1-9-2011,3,TP,1
16466,16466,United States,25.91792,-80.10434,2,9,2011,1-9-2011,2,FN,4
16467,16467,United States,24.66306,-82.91203,2,9,2011,1-9-2011,2,FN,4
16468,16468,United States,24.63237,-82.90535,2,9,2011,1-9-2011,3,TP,1
16469,16469,United States,24.46997,-81.80247,2,9,2011,1-9-2011,3,TP,1
16470,16470,United States,24.46628,-81.83182,2,9,2011,1-9-2011,3,TP,1
16471,16471,United States,24.5858,-81.58121,1,9,2011,1-9-2011,3,FP,3
16472,16472,United States,24.5477,-81.45717,2,9,2011,1-9-2011,3,TP,1
16473,16473,United States,25.32951,-80.16038,2,9,2011,1-9-2011,2,FN,4
16474,16474,United States,24.54873,-81.53297,1,9,2011,1-9-2011,3,FP,3
16475,16475,United States,24.53145,-81.48355,2,9,2011,1-9-2011,3,TP,1
16476,16476,United States,25.33498,-80.1683,2,9,2011,1-9-2011,2,FN,4
16477,16477,United States,24.52172,-81.57675,2,9,2011,1-9-2011,3,TP,1
16478,16478,United States,25.33349,-80.17826,2,9,2011,1-9-2011,2,FN,4
16479,16479,United States,24.51782,-81.54427,2,9,2011,1-9-2011,3,TP,1
16480,16480,United States,25.30741,-80.16119,2,9,2011,1-9-2011,2,FN,4
16481,16481,Barbados,13.05972,-59.55694,2,9,2011,1-9-2011,2,FN,4
16482,16482,Barbados,13.24491667,-59.65225,2,9,2011,1-9-2011,2,FN,4
16483,16483,Barbados,13.07344,-59.60314,1,9,2011,1-9-2011,2,TN,2
16484,16484,Barbados,13.29246,-59.6632,1,9,2011,1-9-2011,2,TN,2
16485,16485,Barbados,13.0883,-59.63345,1,9,2011,1-9-2011,2,TN,2
16486,16486,Barbados,13.0883,-59.63345,1,9,2011,1-9-2011,2,TN,2
16487,16487,China,22.5365,114.268,2,9,2011,1-9-2011,2,FN,4
16488,16488,China,22.4634,114.331,1,9,2011,1-9-2011,2,TN,2
16489,16489,China,22.5307,114.315,0,9,2011,1-9-2011,2,TN,2
16490,16490,China,22.3538,114.369,0,9,2011,1-9-2011,2,TN,2
16491,16491,China,22.3596,114.377,0,9,2011,1-9-2011,2,TN,2
16492,16492,China,22.3633,114.353,0,9,2011,1-9-2011,2,TN,2
16493,16493,China,22.3292,114.293,0,9,2011,1-9-2011,2,TN,2
16494,16494,China,22.5514,114.306,0,9,2011,1-9-2011,2,TN,2
16495,16495,China,22.5365,114.447,0,9,2011,1-9-2011,2,TN,2
16496,16496,China,22.5446,114.434,0,9,2011,1-9-2011,2,TN,2
16497,16497,Cuba,21.0806,-79.2883,2,9,2011,1-9-2011,2,FN,4
16498,16498,Cuba,21.596,-77.0529,2,9,2011,1-9-2011,1,FN,4
16499,16499,Cuba,23.1359,-81.5486,2,9,2011,1-9-2011,1,FN,4
16500,16500,Cuba,22.0343,-80.4392,2,9,2011,1-9-2011,1,FN,4
16501,16501,Cuba,21.8634,-84.4671,2,9,2011,1-9-2011,2,FN,4
16502,16502,Cuba,19.9658,-75.87,2,9,2011,1-9-2011,1,FN,4
16503,16503,Cuba,21.7078,-79.9827,2,9,2011,1-9-2011,2,FN,4
16504,16504,Cuba,23.1029,-82.4563,2,9,2011,1-9-2011,2,FN,4
16505,16505,Cuba,23.1529,-82.3875,2,9,2011,1-9-2011,2,FN,4
16506,16506,Cuba,23.1763,-82.307,2,9,2011,1-9-2011,2,FN,4
16507,16507,Cuba,21.88106232,-84.62500763,2,9,2011,1-9-2011,2,FN,4
16508,16508,Cuba,21.8052,-84.5143,2,9,2011,1-9-2011,1,FN,4
16509,16509,Cuba,22.5126,-78.3122,3,9,2011,1-9-2011,2,FN,4
16510,16510,Cuba,22.4873,-78.1776,3,9,2011,1-9-2011,2,FN,4
16511,16511,Cuba,22.2702,-77.8913,3,9,2011,1-9-2011,2,FN,4
16512,16512,Cuba,22.129,-77.785,3,9,2011,1-9-2011,2,FN,4
16513,16513,Cuba,22.2559,-77.761,3,9,2011,1-9-2011,2,FN,4
16514,16514,Cuba,22.1242,-77.6669,3,9,2011,1-9-2011,2,FN,4
16515,16515,Cuba,22.6633,-84.0865,3,9,2011,1-9-2011,2,FN,4
16516,16516,Cuba,21.7501,-80.0234,1,9,2011,1-9-2011,2,TN,2
16517,16517,Cuba,21.1289,-75.8308,1,9,2011,1-9-2011,1,TN,2
16518,16518,Cuba,21.6784,-81.5825,1,9,2011,1-9-2011,3,FP,3
16519,16519,Egypt,28.5422,34.5163,0,9,2011,1-9-2011,1,TN,2
16520,16520,Egypt,28.5422,34.5163,0,9,2011,1-9-2011,1,TN,2
16521,16521,Egypt,28.542028,34.518048,0,9,2011,1-9-2011,1,TN,2
16522,16522,Egypt,28.542028,34.518048,0,9,2011,1-9-2011,1,TN,2
16523,16523,Egypt,28.542028,34.518048,0,9,2011,1-9-2011,1,TN,2
16524,16524,Egypt,28.38106232,34.47499237,0,9,2011,1-9-2011,1,TN,2
16525,16525,Egypt,28.924998,34.824997,0,9,2011,1-9-2011,1,TN,2
16526,16526,Egypt,28.924998,34.824997,0,9,2011,1-9-2011,1,TN,2
16527,16527,Egypt,28.924998,34.824997,0,9,2011,1-9-2011,1,TN,2
16528,16528,Egypt,28.4985,34.5198,0,9,2011,1-9-2011,1,TN,2
16529,16529,Egypt,28.437,34.4593,0,9,2011,1-9-2011,1,TN,2
16530,16530,Egypt,28.437,34.4593,0,9,2011,1-9-2011,1,TN,2
16531,16531,Egypt,28.542028,34.518048,0,9,2011,1-9-2011,1,TN,2
16532,16532,Egypt,28.542028,34.518048,0,9,2011,1-9-2011,1,TN,2
16533,16533,Egypt,28.4271,34.4561,0,9,2011,1-9-2011,1,TN,2
16534,16534,Egypt,28.4271,34.4561,0,9,2011,1-9-2011,1,TN,2
16536,16536,France (West Indies),15.9539,-61.7104,0,9,2011,1-9-2011,1,TN,2
16537,16537,French Polynesia,-16.55,-151.7,0,9,2011,1-9-2011,0,TN,2
16538,16538,French Polynesia,-16.55,-151.73,0,9,2011,1-9-2011,nan,FP,
16539,16539,Indonesia,1.77472,125.049,1,9,2011,1-9-2011,1,TN,2
16540,16540,Indonesia,1.79139,125.121,0,9,2011,1-9-2011,1,TN,2
16541,16541,Indonesia,1.74,125.144,0,9,2011,1-9-2011,1,TN,2
16542,16542,Indonesia,1.75111,125.133,0,9,2011,1-9-2011,1,TN,2
16543,16543,Indonesia,1.76972,125.047,0,9,2011,1-9-2011,1,TN,2
16544,16544,Indonesia,1.76972,125.047,0,9,2011,1-9-2011,1,TN,2
16545,16545,Indonesia,1.77472,125.049,0,9,2011,1-9-2011,1,TN,2
16546,16546,Indonesia,1.7375,125.152,0,9,2011,1-9-2011,1,TN,2
16547,16547,Indonesia,1.7375,125.152,0,9,2011,1-9-2011,1,TN,2
16548,16548,Jamaica,18.4728,-77.4119,2,9,2011,1-9-2011,1,FN,4
16549,16549,Jamaica,18.3423,-78.3556,1,9,2011,1-9-2011,1,TN,2
16550,16550,Jamaica,18.3423,-78.3556,1,9,2011,1-9-2011,1,TN,2
16551,16551,Jamaica,18.2618,-78.3663,1,9,2011,1-9-2011,1,TN,2
16552,16552,Jamaica,18.3609,-78.3433,1,9,2011,1-9-2011,1,TN,2
16553,16553,Jamaica,18.4636,-77.3573,1,9,2011,1-9-2011,1,TN,2
16554,16554,Jamaica,18.4636,-77.3573,1,9,2011,1-9-2011,1,TN,2
16555,16555,Jamaica,18.4679,-77.3885,2,9,2011,1-9-2011,1,FN,4
16556,16556,Jamaica,18.3609,-78.3433,0,9,2011,1-9-2011,1,TN,2
16557,16557,Jamaica,18.18106232,-78.27500763,0,9,2011,1-9-2011,1,TN,2
16558,16558,Jamaica,18.18106232,-78.27500763,0,9,2011,1-9-2011,1,TN,2
16559,16559,Madagascar,-12.8474,48.5808,0,9,2011,1-9-2011,0,TN,2
16560,16560,Madagascar,-13.4842,48.2383,0,9,2011,1-9-2011,0,TN,2
16561,16561,Madagascar,-13.4864,48.2346,0,9,2011,1-9-2011,0,TN,2
16562,16562,Madagascar,-13.4836,48.2394,0,9,2011,1-9-2011,0,TN,2
16563,16563,Madagascar,-13.0258,48.538,0,9,2011,1-9-2011,0,TN,2
16564,16564,Madagascar,-13.0281,48.5352,0,9,2011,1-9-2011,0,TN,2
16565,16565,Malaysia,4.80761,103.678,1,9,2011,1-9-2011,0,TN,2
16566,16566,Malaysia,5.88381,102.741,0,9,2011,1-9-2011,1,TN,2
16567,16567,Malaysia,5.91214,102.75,0,9,2011,1-9-2011,1,TN,2
16568,16568,Malaysia,5.94008,102.722,0,9,2011,1-9-2011,1,TN,2
16569,16569,Malaysia,5.23306,103.261,0,9,2011,1-9-2011,1,TN,2
16570,16570,Malaysia,5.23222,103.26,0,9,2011,1-9-2011,1,TN,2
16571,16571,Malaysia,4.82033,103.683,0,9,2011,1-9-2011,0,TN,2
16572,16572,Malaysia,5.74019,103,0,9,2011,1-9-2011,1,TN,2
16573,16573,Malaysia,4.8005,103.676,0,9,2011,1-9-2011,0,TN,2
16574,16574,Malaysia,5.75389,103.029,0,9,2011,1-9-2011,1,TN,2
16575,16575,Malaysia,5.74692,103,0,9,2011,1-9-2011,1,TN,2
16576,16576,Malaysia,5.96269,102.681,0,9,2011,1-9-2011,1,TN,2
16577,16577,Malaysia,4.82156,103.69,0,9,2011,1-9-2011,0,TN,2
16578,16578,Malaysia,5.76222,103.028,0,9,2011,1-9-2011,1,TN,2
16579,16579,Malaysia,5.22694,103.269,0,9,2011,1-9-2011,1,TN,2
16580,16580,Malaysia,5.20889,103.268,0,9,2011,1-9-2011,1,TN,2
16581,16581,Malaysia,4.82,103.684,0,9,2011,1-9-2011,0,TN,2
16582,16582,Malaysia,5.73278,102.997,0,9,2011,1-9-2011,1,TN,2
16583,16583,Malaysia,5.91697,102.754,0,9,2011,1-9-2011,1,TN,2
16584,16584,Malaysia,2.54447,103.925,0,9,2011,1-9-2011,0,TN,2
16585,16585,Maldives,4.04842,72.9574,1,9,2011,1-9-2011,0,TN,2
16586,16586,Maldives,4.10433,73.4265,1,9,2011,1-9-2011,0,TN,2
16587,16587,Maldives,4.21883,72.7577,1,9,2011,1-9-2011,1,TN,2
16588,16588,Maldives,3.49456,72.8233,1,9,2011,1-9-2011,1,TN,2
16589,16589,Maldives,3.49456,72.8233,0,9,2011,1-9-2011,1,TN,2
16590,16590,Maldives,4.02583,72.8057,0,9,2011,1-9-2011,0,TN,2
16591,16591,Maldives,4.02583,72.8057,0,9,2011,1-9-2011,0,TN,2
16592,16592,Maldives,3.49456,72.8233,0,9,2011,1-9-2011,1,TN,2
16593,16593,Maldives,3.49456,72.8233,0,9,2011,1-9-2011,1,TN,2
16594,16594,Maldives,3.49456,72.8233,0,9,2011,1-9-2011,1,TN,2
16595,16595,Maldives,4.21883,72.7577,0,9,2011,1-9-2011,1,TN,2
16596,16596,Maldives,4.25219,72.7798,0,9,2011,1-9-2011,1,TN,2
16597,16597,Maldives,4.26447,73.0098,0,9,2011,1-9-2011,0,TN,2
16598,16598,Maldives,4.25219,72.7798,0,9,2011,1-9-2011,1,TN,2
16599,16599,Maldives,3.46983,72.8447,0,9,2011,1-9-2011,1,TN,2
16600,16600,Maldives,4.10433,73.4265,0,9,2011,1-9-2011,0,TN,2
16601,16601,Maldives,4.21883,72.7577,0,9,2011,1-9-2011,1,TN,2
16602,16602,Maldives,4.25219,72.7798,0,9,2011,1-9-2011,1,TN,2
16603,16603,Maldives,3.49456,72.8233,0,9,2011,1-9-2011,1,TN,2
16604,16604,Maldives,4.26564,73.0026,0,9,2011,1-9-2011,0,TN,2
16605,16605,Maldives,4.02583,72.8057,0,9,2011,1-9-2011,0,TN,2
16606,16606,Maldives,3.46983,72.8447,0,9,2011,1-9-2011,1,TN,2
16607,16607,Maldives,4.26564,73.0026,0,9,2011,1-9-2011,0,TN,2
16608,16608,Maldives,3.84003,72.7632,0,9,2011,1-9-2011,0,TN,2
16609,16609,Maldives,3.73025,72.7606,0,9,2011,1-9-2011,0,TN,2
16610,16610,Maldives,4.04842,72.9574,0,9,2011,1-9-2011,0,TN,2
16611,16611,Maldives,4.05797,72.9563,0,9,2011,1-9-2011,0,TN,2
16612,16612,Maldives,4.28817,73.4203,0,9,2011,1-9-2011,0,TN,2
16613,16613,Maldives,4.05797,72.9563,0,9,2011,1-9-2011,0,TN,2
16614,16614,Maldives,4.05797,72.9563,0,9,2011,1-9-2011,0,TN,2
16615,16615,Maldives,4.04842,72.9574,0,9,2011,1-9-2011,0,TN,2
16616,16616,Maldives,3.84003,72.7632,0,9,2011,1-9-2011,0,TN,2
16617,16617,Maldives,3.73025,72.7606,0,9,2011,1-9-2011,0,TN,2
16618,16618,Maldives,4.10433,73.4265,0,9,2011,1-9-2011,0,TN,2
16619,16619,Maldives,4.2565,72.986,0,9,2011,1-9-2011,0,TN,2
16620,16620,Maldives,4.26564,73.0026,0,9,2011,1-9-2011,0,TN,2
16621,16621,Spain,38.1664,-0.4822,2,9,2011,1-9-2011,2,FN,4
16622,16622,United Arab Emirates,25.6034,56.3507,0,9,2011,1-9-2011,1,TN,2
16623,16623,United Arab Emirates,24.3655,54.1008,3,9,2011,1-9-2011,2,FN,4
16624,16624,United Arab Emirates,24.5986,54.4319,3,9,2011,1-9-2011,1,FN,4
16625,16625,United States,25.2175,-80.2147,2,9,2011,1-9-2011,2,FN,4
16626,16626,United States,25.1108,-80.3044,1,9,2011,1-9-2011,2,TN,2
16627,16627,United States,25.0353,-80.3494,1,9,2011,1-9-2011,2,TN,2
16628,16628,United States,25.01898,-80.36702,1,9,2011,1-9-2011,2,TN,2
16629,16629,United States,25.1456,-80.2608,1,9,2011,1-9-2011,2,TN,2
16630,16630,United States,26.1267,-80.0943,0,9,2011,1-9-2011,2,TN,2
16631,16631,United States,25.1222,-80.3,2,9,2011,1-9-2011,2,FN,4
16632,16632,United States,25.0139,-80.3375,2,9,2011,1-9-2011,2,FN,4
16633,16633,United States,24.56159,-81.40789,1,10,2011,1-10-2011,1,TN,2
16634,16634,United States,24.53884,-81.44347,1,10,2011,1-10-2011,1,TN,2
16635,16635,United States,25.36116,-80.18914,2,10,2011,1-10-2011,2,FN,4
16636,16636,United States,25.33307,-80.15042,2,10,2011,1-10-2011,2,FN,4
16637,16637,U.S. Virgin Islands,18.19113,-64.95032,1,10,2011,1-10-2011,2,TN,2
16638,16638,U.S. Virgin Islands,18.34064,-65.08205,2,10,2011,1-10-2011,1,FN,4
16639,16639,U.S. Virgin Islands,18.37425,-64.93438,2,10,2011,1-10-2011,2,FN,4
16640,16640,U.S. Virgin Islands,18.18568,-65.07677,1,10,2011,1-10-2011,1,TN,2
16641,16641,U.S. Virgin Islands,18.333027,-64.693896,2,10,2011,1-10-2011,2,FN,4
16642,16642,U.S. Virgin Islands,18.29459,-64.83238,2,10,2011,1-10-2011,2,FN,4
16643,16643,United States,25.36732,-80.14024,2,10,2011,1-10-2011,2,FN,4
16644,16644,United States,25.36372,-80.14226,1,10,2011,1-10-2011,2,TN,2
16645,16645,United States,25.36849,-80.17592,1,10,2011,1-10-2011,2,TN,2
16646,16646,United States,25.36912,-80.13824,1,10,2011,1-10-2011,2,TN,2
16647,16647,United States,25.36012,-80.14427,2,10,2011,1-10-2011,2,FN,4
16648,16648,United States,25.8531,-80.1037,2,10,2011,1-10-2011,1,FN,4
16649,16649,United States,25.8531,-80.09053,2,10,2011,1-10-2011,1,FN,4
16650,16650,U.S. Virgin Islands,18.3068,-64.84767,2,10,2011,1-10-2011,2,FN,4
16651,16651,U.S. Virgin Islands,18.29467,-64.8675,2,10,2011,1-10-2011,2,FN,4
16652,16652,U.S. Virgin Islands,18.31822,-64.99104,2,10,2011,1-10-2011,2,FN,4
16653,16653,U.S. Virgin Islands,18.3445,-64.98595,2,10,2011,1-10-2011,2,FN,4
16654,16654,U.S. Virgin Islands,18.26267,-64.87237,2,10,2011,1-10-2011,2,FN,4
16655,16655,U.S. Virgin Islands,18.27883,-64.89833,2,10,2011,1-10-2011,2,FN,4
16656,16656,Dominican Republic,18.438,-69.686,0,10,2011,1-10-2011,2,TN,2
16657,16657,United States,19.63153,-155.99299,0,10,2011,1-10-2011,0,TN,2
16658,16658,U.S. Virgin Islands,18.35845,-65.0333,2,10,2011,1-10-2011,2,FN,4
16659,16659,U.S. Virgin Islands,18.34403,-64.98435,2,10,2011,1-10-2011,2,FN,4
16660,16660,United States,19.56838,-155.96932,0,10,2011,1-10-2011,0,TN,2
16661,16661,Australia,-19.1542,146.866,1,10,2011,1-10-2011,0,TN,2
16662,16662,Australia,-28.1092,153.476,1,10,2011,1-10-2011,0,TN,2
16663,16663,Australia,-32.02962,115.71248,1,10,2011,1-10-2011,0,TN,2
16664,16664,Australia,-26.3625,153.115,0,10,2011,1-10-2011,0,TN,2
16665,16665,Australia,-32.03163,115.71182,0,10,2011,1-10-2011,0,TN,2
16666,16666,Australia,-32.03132,115.71192,0,10,2011,1-10-2011,0,TN,2
16667,16667,Australia,-32.03103,115.71213,0,10,2011,1-10-2011,0,TN,2
16668,16668,Australia,-32.03072,115.71228,0,10,2011,1-10-2011,0,TN,2
16669,16669,Australia,-32.03037,115.7124,0,10,2011,1-10-2011,0,TN,2
16670,16670,Australia,-32.03003,115.71245,0,10,2011,1-10-2011,0,TN,2
16671,16671,Australia,-26.3597,153.103,0,10,2011,1-10-2011,0,TN,2
16672,16672,Australia,-27.9867,153.433,0,10,2011,1-10-2011,0,TN,2
